eye,34
liver,28
brain,27
epidermis,26
retina,26
heart,23
periderm,22
ovary,18
pharynx,18
muscle,18
gill,17
gut,17
epiphysis,15
EVL,15
yolk syncytial layer,14
testis,14
spinal cord,14
somite,14
integument,13
hindbrain,13
myotome,13
otic vesicle,12
pancreas,12
telencephalon,12
central nervous system,12
musculature system,12
kidney,11
pharyngeal arch 3-7 skeleton,11
diencephalon,11
peripheral olfactory organ,10
midbrain,10
intestine,10
neural tube,10
olfactory placode,9
pectoral fin,9
otic placode,9
pronephric duct,8
neuromast,8
cranial ganglion,8
forebrain,8
hatching gland,7
lateral line system,7
retinal inner nuclear layer,7
retinal ganglion cell layer,7
neuron,7
retinal outer nuclear layer,7
exocrine pancreas,7
ovarian follicle stage IV,6
ovarian follicle stage I,6
ovarian follicle stage II,6
ovarian follicle stage III,6
pectoral fin musculature,6
pharyngeal arch,6
ventral region,6
blood,6
optic tectum,6
trunk musculature,6
photoreceptor cell,6
retinal photoreceptor layer,6
retinal cone cell,6
polster,5
head,5
rhombomere,5
heart tube,5
nervous system,5
fast muscle cell,5
cloaca,4
median fin fold,4
renal system,4
inner ear,4
notochord,4
posterior lateral line primordium,4
posterior lateral line ganglion,4
tail bud,4
blastomere,4
tegmentum,4
trigeminal ganglion,4
periventricular grey zone,4
immature eye,4
trigeminal placode,4
optic vesicle,4
cerebellum,4
hypothalamus,4
skeletal muscle,4
intermediate cell mass of mesoderm,4
adaxial cell,4
hypophysis,3
prechordal plate,3
fin fold pectoral fin bud,3
apical ectodermal ridge pectoral fin bud,3
apical ectodermal ridge dorsal fin,3
pronephros,3
endoderm,3
pancreatic bud,3
artery,3
vasculature,3
ball,3
epidermal superficial stratum,3
caudal fin,3
female organism,3
trunk,3
male organism,3
epidermal basal stratum,3
intestinal bulb,3
lens,3
solid lens vesicle,3
lip,3
ectoderm,3
olfactory bulb,3
olfactory epithelium,3
adipose tissue,3
neural plate,3
spleen,3
yolk,3
heart rudiment,3
spinal cord neural tube,3
fin,3
midbrain hindbrain boundary,3
retinal rod cell,3
cephalic musculature,3
skeletal muscle cell,3
ventral side,3
mucus secreting cell,2
pronephric duct opening,2
retinal ganglion cell,2
lateral line primordium,2
primitive olfactory epithelium,2
anterior lateral line placode,2
otic epithelium,2
epithelium,2
neuromast support cell,2
oocyte,2
epidermal cell,2
splanchnocranium,2
ovarian follicle,2
floor plate,2
keratinocyte,2
fin bud,2
apical ectodermal ridge,2
macrophage,2
urogenital papilla,2
anal fin,2
post-vent region,2
mouth,2
dorsal fin,2
apical ectodermal ridge pelvic fin bud,2
pectoral fin bud,2
cloacal chamber,2
anatomical structure,2
proctodeum,2
hypochord,2
esophagus,2
swim bladder,2
fat cell,2
axis,2
basal plate midbrain region,2
ventral mesoderm,2
presumptive diencephalon,2
vein,2
bone element,2
barbel,2
endocrine system,2
nucleus of the tract of the postoptic commissure,2
nucleus of the medial longitudinal fasciculus medulla oblongata,2
neural rod,2
statoacoustic (VIII) ganglion,2
Rohon-Beard neuron,2
dorsal region,2
neural keel,2
cranium,2
cerebellar crest,2
medulla oblongata,2
primary neuron,2
neural crest,2
hepatocyte,2
mesoderm,2
Muller cell,2
eye photoreceptor cell,2
paraxial mesoderm,2
central region,2
sternohyoid,2
proliferative region,2
hypaxial myotome region,2
slow muscle cell,2
primitive heart tube,2
ventricular zone,2
segmental plate,2
head muscle,2
erythroid lineage cell,2
nucleate erythrocyte,2
corneal epithelium,1
cornea,1
apical ectodermal ridge median fin fold,1
pronephric distal early tubule,1
pronephric distal late tubule,1
corpuscles of Stannius,1
anterior lateral line system,1
anatomical region,1
protoneuromast,1
anterior lateral line primordium,1
carotid artery,1
opercular flap,1
caudal fin lower lobe,1
microglial cell,1
scale primordium,1
pelvic fin bud,1
dorsal fin fold,1
cell,1
dorsal fin musculature,1
pharyngeal arch 3-7,1
ectodermal cell,1
caudal fin lepidotrichium,1
neutrophil progenitor cell,1
posterior intestine,1
mid intestine,1
inter-frontal joint,1
mesenchymal cell,1
superficial blastomere,1
trabecular layer,1
ceratohyal cartilage,1
cleithrum,1
Meckel's cartilage,1
ethmoid cartilage,1
cranial cartilage,1
posterior side,1
trabecula cranii,1
palatoquadrate cartilage,1
parachordal cartilage,1
ventral mandibular arch,1
semicircular canal,1
goblet cell,1
macula utricle,1
posterior crista,1
auditory epithelial support cell,1
macula saccule,1
pneumatic duct,1
anterior crista,1
lateral crista,1
corneal endothelial cell,1
lateral line ganglion,1
lens placode,1
jaw row breeding tubercle,1
basal layer breeding tubercle,1
myoseptum,1
dermis,1
lateral line,1
neuromast mantle cell,1
immature gonad,1
gall bladder,1
gonad primordium,1
caudal fin skeleton,1
postcranial axial skeleton,1
embryonic structure,1
extension,1
common cardinal vein,1
anterior region,1
lateral plate mesoderm,1
telencephalic nucleus,1
epiphyseal cluster,1
primary motor neuron,1
nucleus of the medial longitudinal fasciculus synencephalon,1
primary neuron hindbrain,1
anterior lateral line ganglion,1
optic tract,1
midbrain hindbrain boundary neural rod,1
midbrain neural keel,1
presumptive telencephalon,1
spinal cord neural rod,1
hindbrain neural rod,1
presumptive neural plate,1
hindbrain neural keel,1
epiblast,1
midbrain hindbrain boundary neural keel,1
hindbrain neural tube,1
amacrine cell,1
presumptive midbrain hindbrain boundary,1
corpus cerebelli,1
midbrain hindbrain boundary neural plate,1
peripheral nervous system,1
visceral fat,1
ventromedial thalamic nucleus,1
valvula cerebelli,1
parvocellular preoptic nucleus,1
neurohypophysis,1
anterior side,1
head mesenchyme,1
ventral margin,1
lens epithelium,1
horizontal cell,1
anatomical surface,1
retinal neural layer,1
distal region,1
retinal inner plexiform layer,1
anatomical margin,1
cranial nerve II,1
ciliary marginal zone,1
optic fiber layer,1
basal surface,1
neuroectoderm,1
myeloid cell,1
digestive system,1
optic primordium,1
astrocyte,1
cardiovascular system,1
migratory slow muscle precursor cell,1
scale,1
glial cell,1
dorso-rostral cluster,1
rhombomere 3,1
dorsal side,1
ventro-rostral cluster,1
reticulospinal neuron,1
posterior neural tube,1
spinal cord interneuron,1
motor neuron,1
rhombomere 4,1
dorsal telencephalon,1
radial glial cell,1
alar plate midbrain region,1
molecular layer valvula cerebelli,1
lateral floor plate,1
Bergmann glial cell,1
molecular layer corpus cerebelli,1
caudal tuberculum,1
brain vasculature,1
endocrine pancreas,1
exocrine cell,1
acinar cell,1
adductor mandibulae,1
adductor operculi,1
levator arcus palatini,1
oocyte stage II,1
oocyte stage I,1
primordial germ cell,1
pineal complex,1
medial region,1
UV sensitive photoreceptor cell,1
green sensitive photoreceptor cell,1
red sensitive photoreceptor cell,1
presumptive cardiac ventricle heart tube,1
presumptive segmental plate,1
extraocular musculature,1
hyoid muscle,1
esophageal sphincter,1
interhyoideus,1
hyohyoideus,1
retinal pigmented epithelium,1
presumptive neural retina,1
peripheral region,1
photoreceptor outer segment layer,1
otolith,1
hematopoietic cell,1
posterior lateral plate mesoderm,1
presumptive blood,1
blood island,1
